goodreads_id,isbn13,isbn10,title,author,additional_authors,description,page_count,published_date,publisher,cover_url,cover_filename,genres,series_name,volume_number,binding,average_rating,user_rating,user_review,user_status,user_shelves,date_added,date_read,audience,intensity,moods,classification_confidence,mood_darkness,pacing_speed,complexity_score,emotional_intensity,plot_archetype,prose_style,setting_atmosphere,vibe_confidence
,9781976364334,,"The Aeneid",Virgil,,"The Aeneid – thrilling, terrifying and poignant in equal measure – has inspired centuries of artists, writers and musicians.Part of the Macmillan Collector’s Library; a series of stunning, clothbound, pocket sized classics with gold foiled edges and ribbon markers. These beautiful books make perfect gifts or a treat for any book lover. This edition is translated by J. W. Mackail and has an afterword by Coco Stevenson.Virgil’s epic tale tells the story of Aeneas, a Trojan hero, who flees his city after its fall, with his father Anchises and his young son Ascanius – for Aeneas is destined to found Rome and father the Roman race. As Aeneas journeys closer to his goal, he must first prove his worth and attain the maturity necessary for such an illustrious task. He battles raging storms in the Mediterranean, encounters the fearsome Cyclopes, falls in love with Dido, Queen of Carthage, travels into the Underworld and wages war in Italy.",442,2020-10-19,Vintage,https://covers.openlibrary.org/b/isbn/9781976364334-L.jpg,9781976364334.jpg,"Epic poetry, Aeneas (legendary character)","Macmillan Collector’s Library",,Paperback,3.84,,,want_to_read,,,,adult,intense,"adventurous, melancholic, thought_provoking",0.9,8,4,9,8,heros_journey,lyrical,other,0.9
,9780062250933,,"Unravel Me","Tahereh Mafi",,"The thrilling second installment in New York Times bestselling author Tahereh Mafi’s Shatter Me series.It should have taken Juliette a single touch to kill Warner. But his mysterious immunity to her deadly power has left her shaken, wondering why her ultimate defense mechanism failed against the person she most needs protection from.She and Adam were able to escape Warner’s clutches and join up with a group of rebels, many of whom have powers of their own. Juliette will finally be able to actively fight against The Reestablishment and try to fix her broken world. And perhaps these new allies can help her shed light on the secret behind Adam’s—and Warner’s—immunity to her killer skin.Juliette’s world is packed with high-stakes action and tantalizing romance, perfect for fans of the Red Queen series by Victoria Aveyard and the Darkest Minds trilogy by Alexandra Bracken.Ransom Riggs, #1 New York Times bestselling author of Miss Peregrine's Home for Peculiar Children, raved: ""A thrilling, high-stakes saga of self-discovery and forbidden love, the Shatter Me series is a must-read for fans of dystopian young-adult literature—or any literature!""",461,2013,HarperCollins,https://covers.openlibrary.org/b/isbn/9780062250933-L.jpg,9780062250933.jpg,"Love, Ability, Dictatorship, Soldiers, Juvenile fiction, Fiction, Children's fiction, Science fiction, Love, fiction, Soldiers, fiction, Totalitarianism, fiction, Dictators, Love stories","Shatter Me",2,Hardcover,4.23,,,want_to_read,,,,young_adult,moderate,"adventurous, romantic, tense",1,6,8,3,8,enemies_to_lovers,cinematic,dystopian,1
,9780141199528,,Emma,"Jane Austen",,"An alternative cover of this ISBN can be found here.Emma Woodhouse is one of Austen's most captivating and vivid characters. Beautiful, spoilt, vain and irrepressibly witty, Emma organizes the lives of the inhabitants of her sleepy little village and plays matchmaker with devastating effect.",474,2015-12-23,"Penguin Books",https://covers.openlibrary.org/b/isbn/9780141199528-L.jpg,9780141199528.jpg,"Social life and customs, Mate selection, Fiction, Fathers and daughters, open_syllabus_project, Historical Fiction, Female friendship, Young women, Classic Literature, Love stories, English, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Manners and customs, British and irish fiction (fictional works by one author), England, fiction, Woodhouse, emma (fictitious character), fiction, Young women, fiction, Great britain, social life and customs, fiction, Austen, jane, 1775-1817, Fathers and daughters, fiction, Fiction, coming of age, Fiction, humorous, Friendship, fiction, English literature, Fiction, romance, general, Large type books, Emma Woodhouse (Fictitious character), Romance fiction, English fiction, Fiction, humorous, general, FICTION / Classics, FICTION / Historical, FICTION / Literary, Love stories, Humorous fiction, English literature, history and criticism, 19th century, Friendship, England, Courtship, Juvenile fiction, Children's stories, English literature, outlines, syllabi, etc., Man-woman relationships, fiction, General, Humorous stories, England -- Fiction, Young women -- Fiction, Fathers and daughters -- Fiction, Bildungsromans, Mate selection -- Fiction, Female friendship -- Fiction, Readers, Literature and fiction (general), Blind, books and reading, English language, juvenile literature, Pères et filles, Romans, nouvelles, Amitié féminine, Choix du conjoint, Jeunes femmes, Romance, Humorous, Zhang pian xiao shuo, Fiction, general, Young women--fiction, Fathers and daughters--fiction, Female friendship--fiction, Pr4034 .e5 2001, 823/.7, Austen, jane , 1775-1817, Woodhouse, emma, Mate selection--fiction, Young women--england--fiction, Pr4034 .e5 2012, Children's fiction, Classics, Historical, Literary, Contemporary women, English & college success -> english -> fiction, Long Now Manual for Civilization, Otcové a dcery, Přátelství, Zamilovanost, Humoristický román, Upper class, Man-woman relationships, Classes supérieures, Relations entre hommes et femmes, Amours, Mœurs et coutumes, English Love stories, collection:Name, English Romance fiction",,,Paperback,4.01,,,want_to_read,,,,young_adult,light,"humorous, romantic, thought_provoking",0.95,1,2,5,3,coming_of_age,conversational,small_town,0.95
,9780061786860,,"Walk Two Moons","Sharon Creech",,"""How about a story? Spin us a yarn.""Instantly, Phoebe Winterbottom came to mind. ""I could tell you an extensively strange story,"" I warned.""Oh, good!"" Gram said. ""Delicious!""And that is how I happened to tell them about Phoebe, her disappearing mother, and the lunatic.As Sal entertains her grandparents with Phoebe's outrageous story, her own story begins to unfold — the story of a thirteen-year-old girl whose only wish is to be reunited with her missing mother.In her own award-winning style, Sharon Creech intricately weaves together two tales, one funny, one bittersweet, to create a heartwarming, compelling, and utterly moving story of love, loss, and the complexity of human emotion.",280,1994-01-01,HarperTrophy,https://covers.openlibrary.org/b/isbn/9780061786860-L.jpg,9780061786860.jpg,"Adolescentes, Romans, nouvelles, etc. pour la jeunesse, Mères et filles, Grands-parents, Femmes abandonnant le domicile conjugal, Mort, Famille, Voyages, Deuil, Adolescence, Juvenile Literature, Death, Newbery Medal, Family, Grandparents, Family life, Fiction, Voyages and travels, Alienation (Social psychology), Friendship, Juvenile fiction, Death -- Juvenile fiction, Families, Amistad, Ficción juvenil, Abuelos, Muerte, Vida familiar, Enkelin, JUVENILE FICTION / Family / Multigenerational, Tochter, JUVENILE FICTION / Social Themes / Death & Dying, Wohnungswechsel, Tod, Großeltern, JUVENILE FICTION / People & Places / United States / Native American, Mutter, Erste Liebe, Interessenkonflikt, Mishnah, JUVENILE FICTION / Family / Parents, Idaho, Reise, Abenteuer, Trauerarbeit, Large type books, Children's fiction, Death, fiction, Grandparents, fiction, Family life, fiction, Friendship, fiction, Idaho, fiction, Ireland, fiction, Family, fiction, Twins, fiction, New York Times reviewed, Children's stories, American, Travelers, fiction, Banned books, Amitié, Romans, nouvelles, Spanish language materials, Familles, award:Newbery_award, lexile:770, lexile_range:701-800, age:min:10, age:max:13, grade:min:3, grade:max:7",,,Paperback,3.97,,,want_to_read,,,,middle_grade,moderate,"melancholic, thought_provoking, humorous",0.95,5,4,5,8,coming_of_age,conversational,contemporary,0.85
,9781101064382,,"Angle of Repose","Wallace Stegner",,"Wallace Stegner's Pultizer Prize-winning novel is a story of discovery—personal, historical, and geographical. Confined to a wheelchair, retired historian Lyman Ward sets out to write his grandparents' remarkable story, chronicling their days spent carving civilization into the surface of America's western frontier. But his research reveals even more about his own life than he's willing to admit. What emerges is an enthralling portrait of four generations in the life of an American family.",569,1971-01-03,Penguin,https://covers.openlibrary.org/b/isbn/9781101064382-L.jpg,9781101064382.jpg,"Grandparents in fiction, Married people in fiction, Fiction, People with disabilities in fiction, Adultery in fiction, Literature, Grandparents, Married people, Aged in fiction, California, Historians, Classic Literature, Open Library Staff Picks, Older people, Historians in fiction, People with disabilities, California in fiction, Adultery, Aged, Older people in fiction, Frontier and pioneer life, Genealogy, Family, Pioneers, Families, Family life, Elderly, Fictional Works [Publication Type], Domestic fiction, Disabled Persons, Fiction, family life, People with disabilities, fiction, American fiction (fictional works by one author), California, fiction, Married people, fiction, Grandparents, fiction, Fiction, family life, general",,,Paperback,4.24,,,want_to_read,,,,adult,moderate,"thought_provoking, adventurous, melancholic",1,6,2,8,7,unreliable_narrator,lyrical,wilderness,1
,9781101057957,,"Lover Avenged","J.R. Ward",,"Rehvenge has always kept his distance from the Brotherhood—even though his sister is married to a member, for he harbors a deadly secret that could make him a huge liability in their war against the lessers. As plots within and outside of the Brotherhood threaten to reveal the truth about Rehvenge, he turns to the only source of light in his darkening world, Ehlena, a vampire untouched by the corruption that has its hold on him—and the only thing standing between him and eternal destruction.",527,2009,NAL,https://covers.openlibrary.org/b/isbn/9781101057957-L.jpg,9781101057957.jpg,"Vampires, Fiction, Romance, Vampires in fiction, Fiction, romance, paranormal, general, Vampires, fiction, Paranormal Romance, Black Dagger Brotherhood series, nyt:hardcover-fiction=2009-05-17, New York Times bestseller, Romance fiction, Histoires d'amour, Romans, nouvelles, Fiction, romance, paranormal","Black Dagger Brotherhood",7,Hardcover,4.37,,,want_to_read,,,,adult,dark,"romantic, suspenseful, tense",1,8,8,3,9,forbidden_love,cinematic,urban,0.95
,9780553451832,,"The Shell Seekers","Rosamunde Pilcher",,"Artist's daughter Penelope Keeling can look back on a full and varied life: a Bohemian childhood in London and Cornwall, an unhappy wartime marriage, and the one man she truly loved. She has brought up three children - and learned to accept them as they are. Yet she is far too energetic and independent to settle sweetly into pensioned-off old-age. And when she discovers that her most treasured possession, her father's painting, The Shell Seekers, is now worth a small fortune, it is Penelope who must make the decisions that will determine whether her family can continue to survive as a family, or be split apart.",530,1987-10-28,"Gramercy Books",https://covers.openlibrary.org/b/isbn/9780553451832-L.jpg,9780553451832.jpg,"Conflict of generations, England, Family relationships, Fiction, Inheritance and succession, Painters, Painting, Parent and adult child, Women, World War, 1939-1945, Domestic fiction, Family, Grandmothers, Man-woman relationships, Romance fiction, Romance-language fiction, Love stories, American, Families, Family life, World War (1939-1945) fast (OCoLC)fst01180924, Fiction, romance, contemporary, England, fiction, Large type books, Artists, fiction, World war, 1939-1945, fiction, Fiction, family life, Children's fiction, Adventure and adventurers, fiction, Fiction, family life, general, Peintres, Romans, nouvelles, Relations familiales, Guerre mondiale, 1939-1945, Successions et héritages, Conflit de générations, Parents et enfants adultes, Femmes, Peinture, Fiction, general",,,Hardcover,4.16,,,want_to_read,,,,adult,moderate,"romantic, thought_provoking, melancholic",0.9,3.5,2.5,4,8,other,conversational,contemporary,0.8
,9781841156736,,"The Corrections","Jonathan Franzen",,"Winner of the National Book Award for FictionNominated for the National Book Critics Circle AwardAn American Library Association Notable BookJonathan Franzen's third novel, The Corrections, is a great work of art and a grandly entertaining overture to our new century: a bold, comic, tragic, deeply moving family drama that stretches from the Midwest at mid-century to Wall Street and Eastern Europe in the age of greed and globalism. Franzen brings an old-time America of freight trains and civic duty, of Cub Scouts and Christmas cookies and sexual inhibitions, into brilliant collision with the modern absurdities of brain science, home surveillance, hands-off parenting, do-it-yourself mental healthcare, and the anti-gravity New Economy. With The Corrections, Franzen emerges as one of our premier interpreters of American society and the American soul.Enid Lambert is terribly, terribly anxious. Although she would never admit it to her neighbors or her three grown children, her husband, Alfred, is losing his grip on reality. Maybe it's the medication that Alfred takes for his Parkinson's disease, or maybe it's his negative attitude, but he spends his days brooding in the basement and committing shadowy, unspeakable acts. More and more often, he doesn't seem to understand a word Enid says.Trouble is also brewing in the lives of Enid's children. Her older son, Gary, a banker in Philadelphia, has turned cruel and materialistic and is trying to force his parents out of their old house and into a tiny apartment. The middle child, Chip, has suddenly and for no good reason quit his exciting job as a professor at D------ College and moved to New York City, where he seems to be pursuing a ""transgressive"" lifestyle and writing some sort of screenplay. Meanwhile the baby of the family, Denise, has escaped her disastrous marriage only to pour her youth and beauty down the drain of an affair with a married man--or so Gary hints.Enid, who loves to have fun, can still look forward to a final family Christmas and to the ten-day Nordic Pleasurelines Luxury Fall Color Cruise that she and Alfred are about to embark on. But even these few remaining joys are threatened by her husband's growing confusion and unsteadiness. As Alfred enters his final decline, the Lamberts must face the failures, secrets, and long-buried hurts that haunt them as a family if they are to make the corrections that each desperately needs.",653,2001-01-09,"Fourth Estate Paperbacks",https://covers.openlibrary.org/b/isbn/9781841156736-L.jpg,9781841156736.jpg,"dementia, alcoholism, Protestantism, depression, corruption in Lituania, adultery, Christmas, Parent and adult child, Fiction, Married women, Married women in fiction, Parkinson's disease, Parkinson's disease in fiction, Middle West in fiction, Parent and adult child in fiction, National Book Award Winner, award:national_book_award=2001, award:national_book_award=fiction, New York Times bestseller, nyt:trade_fiction_paperback=2010-08-29, LGBT, Married women -- Fiction, Patients, Domestic fiction, Parkinson's disease -- Patients -- Fiction, Parent and adult child -- Fiction, Middle West -- Fiction, Older women, Families, Psychology, Christmas stories, Fiction, family life, Married people, fiction, Middle west, fiction, Large type books, Dysfunctional families, Social life and customs, Manners and customs, Mujeres casadas, Novela, Parálisis agitante, Pacientes, Padres e hijos, Fiction, family life, general, Familie, Eltern, Lebensplan, Erwachsenes Kind, Kritik",,,Paperback,3.8,,,want_to_read,,,,adult,dark,"melancholic, thought_provoking, humorous",1,8.5,4,8,9,ensemble,conversational,contemporary,1
,9780375416521,,"The Bluest Eye","Toni Morrison",,"The Bluest Eye is Toni Morrison's first novel, a book heralded for its richness of language and boldness of vision. Set in the author's girlhood hometown of Lorain, Ohio, it tells the story of black, eleven-year-old Pecola Breedlove. Pecola prays for her eyes to turn blue so that she will be as beautiful and beloved as all the blond, blue-eyed children in America. In the autumn of 1941, the year the marigolds in the Breedloves' garden do not bloom. Pecola's life does change- in painful, devastating ways.What its vivid evocation of the fear and loneliness at the heart of a child's yearning, and the tragedy of its fulfillment. The Bluest Eye remains one of Toni Morrisons's most powerful, unforgettable novels- and a significant work of American fiction.",216,1970-01-06,Plume,https://covers.openlibrary.org/b/isbn/9780375416521-L.jpg,9780375416521.jpg,"foster care, Dick and Jane, flashback, White Anglo-Saxon Protestants, inferiority complex, whiteness, third-person narrative, Coming of age, African American fiction, Eye, African American girls, Eleven-year-old girls, Incest, Fiction, Open Library Staff Picks, novels, fictional works, blacks, literary fiction, Bildungsromans, Girls in fiction, Girls, African Americans in fiction, African Americans, Ohio in fiction, Fiction in English, Afro-Americans, Afro-Americans in fiction, Literature, open_syllabus_project, Literary, African American, 1000blackgirlbooks, Historical fiction, American fiction (fictional works by one author), Ohio, fiction, African americans, fiction, Fiction, coming of age, nyt:trade-fiction-paperback=2019-08-25, New York Times bestseller, collectionID:TexChallenge2021, collectionID:KellerChallenge, collectionID:EanesChallenge, collectionID:ConroeChallenge, Race identity, Racism, Child abuse, Colorism, Conformity, General, Drama",,,Paperback,4.06,,,want_to_read,,,,adult,intense,"melancholic, thought_provoking",1,10,2,9,10,coming_of_age,lyrical,small_town,1
,9780141189611,,Anthem,"Ayn Rand",,"Anthem has long been hailed as one of Ayn Rand's classic novels, and a clear predecessor to her later masterpieces, The Fountainhead and Atlas Shrugged. In Anthem, Rand examines a frightening future in which individuals have no name, no independence, and no values. Equality 7-2521 lives in the dark ages of the future where all decisions are made by committee, all people live in collectives, and all traces of individualism have been wiped out. Despite such a restrictive environment, the spark of individual thought and freedom still burns in him--a passion which he has been taught to call sinful. In a purely egalitarian world, Equality 7-2521 dares to stand apart from the herd--to think and choose for himself, to discover electricity, and to love the woman of his choice. Now he has been marked for death for committing the ultimate sin. In a world where the great ""we"" reign supreme, he has rediscovered the lost and holy word--""I.""",105,2038-05-28,NAL,https://covers.openlibrary.org/b/isbn/9780141189611-L.jpg,9780141189611.jpg,"Fiction, Individuality, Time travel in fiction, Individuality in fiction, collectivism, Time travel, Psychology, Men, Men in fiction, Man-woman relationships, Man-woman relationships in fiction, American fiction (fictional works by one author), Fiction, psychological, Fiction, science fiction, general, Fiction, dystopian, Fiction, historical, general, Individualism, FICTION / Classics, FICTION / Literary, FICTION / Political, Russian Science fiction, Psychological fiction, Unemployment insurance, Taxation, Law and legislation, Local finance",,,Paperback,3.63,,,want_to_read,,,,adult,dark,"thought_provoking, inspirational, tense",1,8,6,7,7,chosen_one,,dystopian,1
,9788427932296,,"The Witch of Blackbird Pond","Elizabeth George Speare",,"Orphaned Kit Tyler knows, as she gazes for the first time at the cold, bleak shores of Connecticut Colony, that her new home will never be like the shimmering Caribbean island she left behind. In her relatives' stern Puritan community, she feels like a tropical bird that has flown to the wrong part of the world, a bird that is now caged and lonely. The only place where Kit feels completely free is in the meadows, where she enjoys the company of the old Quaker woman known as the Witch of Blackbird Pond, and on occasion, her young sailor friend Nat. But when Kit's friendship with the ""witch"" is discovered, Kit is faced with suspicion, fear, and anger. She herself is accused of witchcraft!",256,2058-10-28,"Laurel Leaf",https://covers.openlibrary.org/b/isbn/9788427932296-L.jpg,9788427932296.jpg,"Children's literature, Children's stories, Fiction, History, Juvenile fiction, Newbery Medal, Prejudices, Puritans, Witchcraft, Paranormal fiction, Girls & Women, Historical, Holidays & Celebrations, Witches, Manners and customs, Friendship, Social life and customs, Persecutions, Society of Friends, Halloween, Social Themes, Colonial & Revolutionary Periods, Quakers, Occult fiction, Children's fiction, Puritans, fiction, Witchcraft, fiction, Massachusetts, fiction, Prejudices, fiction, Connecticut, history, fiction, Large type books, award:Newbery_award, lexile:850, lexile_range:801-900, age:min:10, age:max:12, grade:min:5, grade:max:7",,,Paperback,3.98,,,want_to_read,,,,middle_grade,moderate,"tense, thought_provoking, melancholic",1,6.5,3.5,4.5,7,fish_out_of_water,conversational,small_town,0.95
,9789875669093,,"Under the Dome","Stephen King",,"On an entirely normal, beautiful fall day in Chester’s Mill, Maine, the town is inexplicably and suddenly sealed off from the rest of the world by an invisible force field. Planes crash into it and fall from the sky in flaming wreckage, a gardener’s hand is severed as “the dome” comes down on it, people running errands in the neighboring town are divided from their families, and cars explode on impact. No one can fathom what this barrier is, where it came from, and when—or if—it will go away.Dale Barbara, Iraq vet and now a short-order cook, finds himself teamed with a few intrepid citizens—town newspaper owner Julia Shumway, a physician’s assistant at the hospital, a selectwoman, and three brave kids. Against them stands Big Jim Rennie, a politician who will stop at nothing—even murder—to hold the reins of power, and his son, who is keeping a horrible secret in a dark pantry. But their main adversary is the Dome itself. Because time isn’t just short. It’s running out.source: stephenking.com",1074,2009,Scribner,https://covers.openlibrary.org/b/isbn/9789875669093-L.jpg,9789875669093.jpg,"Fiction, Veterans, City and town life, Good and evil, Psychological fiction, Thrillers, Fantasy fiction, Suspense fiction, Iraq War, nyt:trade_fiction_paperback=2010-07-04, New York Times bestseller, politicians, Vida urbana, Veteranos, Ficción, Paranormal fiction, Fiction, suspense, Maine, fiction, Fiction, psychological, Large type books, New York Times reviewed, Fiction, thrillers, suspense, Romans, nouvelles, Maine -- Fiction",,,Hardcover,3.91,,,want_to_read,,,,adult,intense,"suspenseful, tense, mysterious",1,8,8,6,8,ensemble,cinematic,small_town,1
,9780786540990,,"Living Dead in Dallas","Charlaine Harris",,"Cocktail waitress Sookie Stackhouse is having a streak of bad luck. First her co-worker is killed, and no one seems to care. Then she comes face to-face with a beastly creature that gives her a painful and poisonous lashing. Enter the vampires, who graciously suck the poison from her veins (like they didn't enjoy it).The point is: they saved her life. So when one of the bloodsuckers asks for a favor, she obliges - and soon Sookie's in Dallas, using her telepathic skills to search for a missing vampire. She's supposed to interview certain humans involved, but she makes one condition: the vampires must promise to behave and let the humans go unharmed. But that's easier said than done, and all it takes is one delicious blonde and one small mistake for things to turn deadly....",291,2002-04-28,Orbit,https://covers.openlibrary.org/b/isbn/9780786540990-L.jpg,9780786540990.jpg,"Vampires, Waitresses, Fiction, Fantasy, Telepathy, Vampires -- Fiction, Telepathy -- Fiction, Waitresses -- Fiction, Dallas (Tex.) -- Fiction, Large type books, nyt:mass-market-paperback=2008-09-28, New York Times bestseller, Fiction, mystery & detective, women sleuths, Fiction, fantasy, contemporary, Vampires, fiction, Stackhouse, sookie (fictitious character), fiction, Dallas (tex.), fiction, Fiction, occult & supernatural, Mystery fiction, Dallas (Tex.), Occult fiction, Sookie Stackhouse (Fictitious character), Fiction, romance, paranormal, Fiction, romance, paranormal, general, United states, fiction, Fiction, romance, suspense","Sookie Stackhouse",2,"Mass Market Paperback",3.96,,,want_to_read,,,,adult,moderate,"suspenseful, mysterious, romantic",1,4,7,2,5,whodunit,conversational,urban,1
,9781101147931,,"The Omnivore's Dilemma: A Natural History of Four Meals","Michael Pollan",,"What should we have for dinner? For omnivore's like ourselves, this simple question has always posed a dilemma: When you can eat just about anything nature (or the supermarket) has to offer, deciding what you should eat will inevitably stir anxiety, especially when some of the foods on offer might shorten your life. Today, buffeted by one food fad after another, America is suffering from what can only be described as a national eating disorder. The omnivore's dilemma has returned with a vengeance, as the cornucopia of the modern American supermarket and fast-food outlet confronts us with a bewildering and treacherous food landscape. What's at stake in our eating choices is not only our own and our children's health, but the health of the environment that sustains life on earth.The Omnivore's Dilemma is a groundbreaking book in which one of America's most fascinating, original, and elegant writers turns his own omnivorous mind to the seemingly straightforward question of what we should have for dinner. The question has confronted us since man discovered fire, but, according to Michael Pollan, the bestselling author of The Botany of Desire, how we answer it today, ath the dawn of the twenty-first century, may well determine our very survival as a species. Should we eat a fast-food hamburger? Something organic> Or perhaps something we hunt, gather or grow ourselves?To find out, Pollan follows each of the food chains that sustain us--industrial food, organic or alternative food, and food we forage ourselves--from the source to a final meal, and in the process develops a definitive account of the American way of eating. His absorbing narrative takes us from Iowa cornfields to food laboratories, from feedlots and fast-food restaurants to organic farms and hunting grounds, always emphasizing our dynamic coevolutionary relationship with the handful of plant and animal species we depend on. Each time Pollan sits down to a meal, he deploys his unique blend of personal and investigative journalism to trace the origins of everything consumed, revealing what we unwittingly ingest and explaining how our taste for particular foods and flavors reflects our evolutionary inheritance.The surprising answers Pollan offers to the simple question posed by this book have profound political, economic, psychological, and even mortal implications for all of us. Ultimately, this is a book as much about visionary solutions as it is about problems, and Pollan contends that, when it comes to food, doing the right thing often turns out to be the tastiest thing an eater can do. Beautifully written and thrillingly argued, The Omnivore's Dilemma promises to change the way we think about the politics and pleasure of eating. For anyone who reads it, dinner will never again look, or taste, quite the same.--jacket",450,2006,"The Penguin Press",https://covers.openlibrary.org/b/isbn/9781101147931-L.jpg,9781101147931.jpg,"hunting, foodies, feral pigs, wild mushrooms, abalone, salads, leaf vegetables, sourdough, wild yeast, cherries, Whole Foods Market, omnivores, food chains, organic food, American cuisine, Food habits, nyt:paperback_nonfiction=2008-10-04, New York Times bestseller, Food preferences, GT2850, Evolution, Agriculture, Habitudes alimentaires, Feeding Behavior, Ernährungsgewohnheit, Préférences alimentaires, Évolution, Ernährungsökologie, Eating customs, Nahrungskette, Food chains (ecology), Large type books, COOKING, History, HEALTH & FITNESS, Diet & Nutrition, Nutrition, SOCIAL SCIENCE, Agriculture & Food, Essgewohnheit, Kochen, COOKING / History, HEALTH & FITNESS / Diet & Nutrition / Nutrition, SOCIAL SCIENCE / Agriculture & Food, Biological evolution, Maaltijden, Eetcultuur, Hábitos alimentares, Gt2850 .p65 2006, Gt 2850 p65 2006, 394.1/2, Juvenile literature, Food supply, Juvenile Nonfiction, Nature, Nonfiction, Food supply -- Juvenile literature, Food chains (Ecology) -- Juvenile literature, Food supply, juvenile literature, Ecology, Ecology, juvenile literature, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Food, Food industry and trade, Aliments, Foods, Feeding habits, Matkultur, Livsmedelskonsumtion, Préférences alimentaires, Alimentos -- Preferencias, COOKING -- History, HEALTH & FITNESS -- Diet & Nutrition -- Nutrition, SOCIAL SCIENCE -- Anthropology, Hábitos alimenticios",,,Hardcover,4.17,,,want_to_read,,,,adult,moderate,"thought_provoking, inspirational",0.9,3,4,7.5,4,other,journalistic,contemporary,0.85
,9788422672623,,"A Canticle for Leibowitz","Walter M. Miller Jr.",,"In a nightmarish ruined world slowly awakening to the light after sleeping in darkness, the infant rediscoveries of science are secretly nourished by cloistered monks dedicated to the study and preservation of the relics and writings of the blessed Saint Isaac Leibowitz. From here the story spans centuries of ignorance, violence, and barbarism, viewing through a sharp, satirical eye the relentless progression of a human race damned by its inherent humanness to recelebrate its grand foibles and repeat its grievous mistakes.",334,2059-10-28,"HarperCollins EOS",https://covers.openlibrary.org/b/isbn/9788422672623-L.jpg,9788422672623.jpg,"Hugo Award Winner, award:hugo_award=1961, award:hugo_award=novel, American Science fiction, apocalypse, nuclear war, civilization, science fiction, church versus state, Long Now Manual for Civilization, Monks, Fiction, Monasticism and religious orders, Mutation (Biology), Nuclear warfare, Christianity, Monastic and religious life, Reading Level-Grade 7, Reading Level-Grade 9, Reading Level-Grade 8, Reading Level-Grade 11, Reading Level-Grade 10, Reading Level-Grade 12, Social aspects, Radioactive fallout survival, Science, American fiction, Fiction, science fiction, general, Science fiction, history and criticism, New York Times reviewed, American literature, Fiction, general, Knowledge management, Freedom of information, Wandering Jew","St. Leibowitz",1,Paperback,3.97,,,want_to_read,,,,adult,dark,"thought_provoking, melancholic, humorous",1,8.5,3,8,6,ensemble,lyrical,post_apocalyptic,1
,,,"The Jungle Books","Rudyard Kipling",,"The Jungle Books can be regarded as classic stories told by an adult to children. But they also constitute a complex literary work of art in which the whole of Kipling's philosophy of life is expressed in miniature. They are best known for the 'Mowgli' stories; the tale of a baby abandoned and brought up by wolves, educated in the ways and secrets of the jungle by Kaa the python, Baloo the bear, and Bagheera the black panther. The stories, a mixture of fantasy, myth, and magic, are underpinned by Kipling's abiding preoccupation with the theme of self-discovery, and the nature of the 'Law'.",368,1994-10-28,"Signet Classics",https://covers.openlibrary.org/b/isbn/0679436375-L.jpg,,"Jungles, Fiction, Juvenile fiction, Animals, Romans, nouvelles, etc. pour la jeunesse, Novela juvenil, Selvas, Animales, Jungle animals, Mowgli (Fictitious character), Boys, Short stories, Feral children, English Adventure stories, Children's stories, English, Folklore, Legends and stories of Animals, Legends, India, Wild children, -- Fiction, Adventure stories, English, Jungle animals -- Fiction, Feral children -- Fiction, Boys -- Fiction, India -- Fiction, Mongooses, Children's fiction, Jungles, fiction, Jungle animals, fiction, Mowgli (fictitious character), fiction, India, fiction, Stories, Boys, fiction, Adventure and adventurers, fiction, British and irish fiction (fictional works by one author), Drama (dramatic works by one author), Animals, fiction, Faune de la jungle, Romans, nouvelles, Enfants sauvages, Garçons, Histoires pour enfants anglaises, Adventure stories, English literature, History, Classic Literature, Mowgli (Personnage fictif), Animaux, Romans, Human-animal relationships, Juvenile literature, Animals -- Fiction, Jungles -- Fiction, New York Times bestseller, Readers, Children, fiction, Children's stories, Spanish language materials, Ficción juvenil, Animales de jungla, English fiction, English Short stories, Fiction, action & adventure, Anecdotes, Biography","The Jungle Book #1-2",,Paperback,4.01,,,want_to_read,,,,children,moderate,"adventurous, thought_provoking, inspirational",0.9,3,6,7,6,found_family,lyrical,wilderness,0.9
,9780140286809,,"Collected Fictions","Jorge Luis Borges",,"Jorge Luis Borges has been called the greatest Spanish-language writer of our century. Now for the first time in English, all of Borges' dazzling fictions are gathered into a single volume, brilliantly translated by Andrew Hurley. From his 1935 debut with The Universal History of Iniquity, through his immensely influential collections Ficciones and The Aleph, these enigmatic, elaborate, imaginative inventions display Borges' talent for turning fiction on its head by playing with form and genre and toying with language. Together these incomparable works comprise the perfect one-volume compendium for all those who have long loved Borges, and a superb introduction to the master's work for those who have yet to discover this singular genius.",565,1998-10-28,"Penguin Classics Deluxe Edition",https://covers.openlibrary.org/b/isbn/9780140286809-L.jpg,9780140286809.jpg,"Fiction (fictional works by one author), Borges, jorge luis, 1899-1986, Latin american literature, translations into english, Translations into English, Short stories",,,Paperback,4.58,,,want_to_read,,,,adult,moderate,"mysterious, thought_provoking",0.9,6,3,9,2,unreliable_narrator,experimental,other,0.9
